post_id,like_count,views,ctr,mean_tfidf_scaled,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech,text_length_group_medium,text_length_group_short
1750,214,1478.0,0.14479025710419485,0.851697308715009,False,False,False,False,True,False,False,False
2826,58,538.0,0.10780669144981413,-1.6943503063018701,True,False,False,False,False,False,False,True
1752,234,1587.0,0.14744801512287334,1.1171203122881619,False,False,False,False,True,False,False,False
1753,175,1484.0,0.1179245283018868,0.26311914165552774,False,False,False,False,True,False,True,False
1754,51,545.0,0.09357798165137615,-0.5331847074211907,False,False,False,False,True,False,True,False
1755,236,1547.0,0.15255332902391727,0.27695414455972783,False,False,False,False,True,False,True,False
1756,143,1321.0,0.10825132475397427,-0.10885429525334493,False,False,False,False,True,False,True,False
1757,53,543.0,0.09760589318600368,-0.10065669221702546,False,False,False,False,True,False,True,False
2827,65,505.0,0.12871287128712872,-1.3199593474595335,True,False,False,False,False,False,False,True
2828,71,500.0,0.142,-1.479941539903098,True,False,False,False,False,False,False,True
2829,175,963.0,0.181723779854621,-1.3703478763205785,True,False,False,False,False,False,False,True
2830,57,496.0,0.11491935483870967,-1.5087572161049936,True,False,False,False,False,False,False,True
1762,209,1516.0,0.1378627968337731,0.7628397005006387,False,False,False,False,True,False,False,False
1763,195,1562.0,0.12483994878361075,0.6292984100194889,False,False,False,False,True,False,False,False
1764,57,480.0,0.11875,0.7415326308774569,False,False,False,False,True,False,False,False
1765,205,1521.0,0.13477975016436555,0.47085901047892514,False,False,False,False,True,False,True,False
1766,197,1553.0,0.12685125563425628,0.06332761290232267,False,False,False,False,True,False,True,False
2831,54,496.0,0.10887096774193548,-1.4967793084652206,True,False,False,False,False,False,False,True
2832,172,911.0,0.18880351262349068,-1.3260264646627575,True,False,False,False,False,False,False,True
1767,199,1553.0,0.12813908564069543,0.5007373992437103,False,False,False,False,True,False,True,False
1768,205,1543.0,0.13285806869734285,2.1510031138978523,False,False,False,False,True,False,False,False
1769,50,557.0,0.08976660682226212,-0.18095150636782006,False,False,False,False,True,False,True,False
1771,189,1074.0,0.17597765363128492,1.8126417591450057,False,False,False,False,True,False,False,False
1773,220,1492.0,0.14745308310991956,0.841115543795388,False,False,False,False,True,False,False,False
1774,230,1568.0,0.14668367346938777,0.39744976701929813,False,False,False,False,True,False,True,False
1775,214,1553.0,0.13779781068898905,0.6766618511845671,False,False,False,False,True,False,False,False
2833,61,505.0,0.12079207920792079,-1.28583168228154,True,False,False,False,False,False,False,True
2834,137,1345.0,0.10185873605947955,-1.3741335766799625,True,False,False,False,False,False,False,True
1776,234,1615.0,0.14489164086687306,0.26249690544962545,False,False,False,False,True,False,True,False
1777,203,1611.0,0.12600869025450032,0.7338747830446242,False,False,False,False,True,False,False,False
1778,60,590.0,0.1016949152542373,1.6824742068281084,False,False,False,False,True,False,False,False
1779,189,1122.0,0.16844919786096257,0.44513589834864953,False,False,False,False,True,False,False,False
1780,217,1595.0,0.1360501567398119,0.3130772227396231,False,False,False,False,True,False,True,False
1781,199,1551.0,0.1283043197936815,0.3142946812268002,False,False,False,False,True,False,True,False
1782,200,1504.0,0.13297872340425532,1.5314034991110026,False,False,False,False,True,False,False,False
2835,184,1154.0,0.15944540727902945,-1.416971305502484,True,False,False,False,False,False,False,True
2836,57,473.0,0.12050739957716702,-1.8707159776058004,True,False,False,False,False,False,False,True
2837,57,501.0,0.11377245508982035,-1.3343792188271217,True,False,False,False,False,False,False,True
1784,210,1561.0,0.13452914798206278,0.53632712575458,False,False,False,False,True,False,False,False
1786,66,582.0,0.1134020618556701,0.8813286569435211,False,False,False,False,True,False,False,False
1787,222,1551.0,0.14313346228239845,-0.03466390574602687,False,False,False,False,True,False,True,False
1788,188,1147.0,0.16390584132519617,1.137021497931734,False,False,False,False,True,False,False,False
1789,213,1547.0,0.13768584356819652,0.7182336351073252,False,False,False,False,True,False,False,False
1790,209,1575.0,0.1326984126984127,0.49845137269144757,False,False,False,False,True,False,True,False
2838,61,515.0,0.11844660194174757,-1.6241125774077028,True,False,False,False,False,False,False,True
2839,60,529.0,0.11342155009451796,-1.2260307029524231,True,False,False,False,False,False,False,True
1791,55,561.0,0.09803921568627451,-0.9534262906094667,False,False,False,False,True,False,False,False
1792,202,1596.0,0.12656641604010024,0.5151743801112679,False,False,False,False,True,False,False,False
1793,66,528.0,0.125,0.6094811285310543,False,False,False,False,True,False,False,False
1794,199,1591.0,0.12507856693903205,1.3255089699029134,False,False,False,False,True,False,False,False
1795,193,1117.0,0.1727842435094002,0.7702055833186348,False,False,False,False,True,False,False,False
1796,233,1550.0,0.1503225806451613,-0.16328611426091166,False,False,False,False,True,False,True,False
1797,182,1123.0,0.1620658949243099,0.0352147991980541,False,False,False,False,True,False,True,False
2840,195,1076.0,0.1812267657992565,-1.3497780041587424,True,False,False,False,False,False,False,True
2841,47,491.0,0.09572301425661914,-1.2953161883797206,True,False,False,False,False,False,False,True
2842,193,1110.0,0.17387387387387387,-1.6276296864706303,True,False,False,False,False,False,False,True
2843,53,459.0,0.11546840958605664,-1.3175678866754346,True,False,False,False,False,False,False,True
2845,179,1103.0,0.16228467815049863,-1.4013314196587907,True,False,False,False,False,False,False,True
2846,52,502.0,0.10358565737051793,-1.474436468134365,True,False,False,False,False,False,False,True
1798,224,1626.0,0.13776137761377613,0.35756868753866355,False,False,False,False,True,False,True,False
1799,58,566.0,0.10247349823321555,-0.48552775550659666,False,False,False,False,True,False,False,False
1800,175,1114.0,0.1570915619389587,0.42137398584912833,False,False,False,False,True,False,True,False
1801,55,582.0,0.09450171821305842,0.014003452590862138,False,False,False,False,True,False,True,False
1803,188,1137.0,0.16534740545294635,0.9790085737257956,False,False,False,False,True,False,False,False
2847,68,937.0,0.07257203842049093,-1.47647294934085,True,False,False,False,False,False,False,True
2848,64,467.0,0.13704496788008566,-1.3793901389914411,True,False,False,False,False,False,False,True
2849,44,481.0,0.09147609147609148,-1.7199131294543362,True,False,False,False,False,False,False,True
2850,63,486.0,0.12962962962962962,-1.464602938179762,True,False,False,False,False,False,False,True
2851,53,500.0,0.106,-1.4360637232613256,True,False,False,False,False,False,False,True
1804,46,557.0,0.08258527827648116,0.5640298707951471,False,False,False,False,True,False,False,False
1805,208,1590.0,0.13081761006289308,1.1554477410032797,False,False,False,False,True,False,False,False
1806,211,1632.0,0.12928921568627452,1.4044642954544906,False,False,False,False,True,False,False,False
1807,201,1585.0,0.12681388012618297,1.3494569923930715,False,False,False,False,True,False,False,False
1808,139,1272.0,0.10927672955974843,0.6505958876928691,False,False,False,False,True,False,False,False
1809,213,1599.0,0.13320825515947468,-0.2881645452122009,False,False,False,False,True,False,True,False
1810,223,1628.0,0.136977886977887,0.11820472144411072,False,False,False,False,True,False,True,False
1811,52,596.0,0.087248322147651,0.5817790282217967,False,False,False,False,True,False,False,False
2852,50,536.0,0.09328358208955224,-1.4715356453878679,True,False,False,False,False,False,False,True
2853,183,1066.0,0.17166979362101314,-1.3640978139115558,True,False,False,False,False,False,False,True
2854,54,506.0,0.1067193675889328,-1.4820695674995352,True,False,False,False,False,False,False,True
2855,49,518.0,0.0945945945945946,-1.4896753504037277,True,False,False,False,False,False,False,True
1817,52,593.0,0.08768971332209106,0.10852048285365175,False,False,False,False,True,False,False,False
1818,215,1565.0,0.13738019169329074,-0.20881565552527717,False,False,False,False,True,False,True,False
1819,224,1611.0,0.13904407200496585,1.7533647486241544,False,False,False,False,True,False,False,False
1820,174,1138.0,0.15289982425307558,0.9783803007074897,False,False,False,False,True,False,False,False
1821,202,1525.0,0.13245901639344262,0.3617228205180539,False,False,False,False,True,False,True,False
1822,218,1549.0,0.1407359586830213,-0.12963423450257125,False,False,False,False,True,False,True,False
1828,59,558.0,0.1057347670250896,0.4940146387306497,False,False,False,False,True,False,True,False
1829,203,1549.0,0.13105229180116204,1.309302346505396,False,False,False,False,True,False,False,False
1830,197,1506.0,0.13081009296148738,1.4231467714069483,False,False,False,False,True,False,False,False
1823,214,1502.0,0.14247669773635152,0.1288723469581493,False,False,False,False,True,False,False,False
1824,172,1080.0,0.15925925925925927,0.5369799382918812,False,False,False,False,True,False,True,False
1825,232,1569.0,0.1478648820905035,0.7012367411052309,False,False,False,False,True,False,False,False
1826,219,1593.0,0.1374764595103578,0.20688775994683342,False,False,False,False,True,False,True,False
1827,55,523.0,0.10516252390057361,0.43878312110405954,False,False,False,False,True,False,False,False
2856,49,515.0,0.09514563106796116,-1.5001343184727642,True,False,False,False,False,False,False,True
2857,58,506.0,0.11462450592885376,-1.2297678026845242,True,False,False,False,False,False,False,True
1831,41,498.0,0.0823293172690763,-0.03009824907611333,False,False,False,False,True,False,True,False
1832,209,1502.0,0.13914780292942744,0.3865760666735218,False,False,False,False,True,False,True,False
1833,213,1584.0,0.13446969696969696,1.084731054995311,False,False,False,False,True,False,False,False
1834,207,1535.0,0.13485342019543975,-0.005777542174470379,False,False,False,False,True,False,True,False
1836,230,1633.0,0.14084507042253522,0.23679685113632737,False,False,False,False,True,False,True,False
1837,198,1606.0,0.1232876712328767,0.14505425186096674,False,False,False,False,True,False,True,False
2858,201,1506.0,0.13346613545816732,-1.5740394740669528,True,False,False,False,False,False,False,True
2859,42,482.0,0.08713692946058091,-1.765148047121035,True,False,False,False,False,False,False,True
1839,223,1614.0,0.13816604708798016,0.6961322828910013,False,False,False,False,True,False,True,False
1840,59,608.0,0.09703947368421052,0.24996406485911948,False,False,False,False,True,False,True,False
1841,53,581.0,0.09122203098106713,-0.19918660591847184,False,False,False,False,True,False,True,False
1842,68,572.0,0.11888111888111888,1.0353249210397575,False,False,False,False,True,False,False,False
1845,233,1669.0,0.1396045536249251,0.8954708119135412,False,False,False,False,True,False,False,False
1846,198,1446.0,0.13692946058091288,1.1610075437073561,False,False,False,False,True,False,False,False
2860,69,506.0,0.13636363636363635,-1.337805036278303,True,False,False,False,False,False,False,True
2861,185,1196.0,0.15468227424749165,-1.349689593337801,True,False,False,False,False,False,False,True
2862,62,483.0,0.12836438923395446,-1.3947884449250179,True,False,False,False,False,False,False,True
2863,50,462.0,0.10822510822510822,-1.4015116391904505,True,False,False,False,False,False,False,True
1849,218,1492.0,0.14611260053619302,0.38472803494156554,False,False,False,False,True,False,False,False
1850,60,585.0,0.10256410256410256,0.018059097884305958,False,False,False,False,True,False,True,False
1851,208,1556.0,0.13367609254498714,0.7282790109516133,False,False,False,False,True,False,False,False
1852,191,1578.0,0.12103929024081116,1.3286251120216734,False,False,False,False,True,False,False,False
1853,210,1601.0,0.1311680199875078,0.06471010894188371,False,False,False,False,True,False,True,False
2864,69,491.0,0.14052953156822812,-1.3705548090895838,True,False,False,False,False,False,False,True
2865,49,517.0,0.09477756286266925,-1.3711187214969724,True,False,False,False,False,False,False,True
1860,63,566.0,0.11130742049469965,0.8297004869459044,False,False,False,False,True,False,False,False
1861,48,603.0,0.07960199004975124,0.15271805345973627,False,False,False,False,True,False,True,False
1862,214,1603.0,0.13349968808484092,0.0951852956218817,False,False,False,False,True,False,True,False
1864,223,1584.0,0.1407828282828283,0.6692292843867905,False,False,False,False,True,False,False,False
1865,232,1498.0,0.1548731642189586,1.6596619391296268,False,False,False,False,True,False,False,False
1866,224,1618.0,0.138442521631644,0.21607983062536046,False,False,False,False,True,False,False,False
2866,181,1111.0,0.1629162916291629,-1.1822256294526097,True,False,False,False,False,False,False,True
2867,70,487.0,0.1437371663244353,-1.5224137269831026,True,False,False,False,False,False,False,True
2868,65,499.0,0.13026052104208416,-1.5342525926433874,True,False,False,False,False,False,False,True
2869,97,593.0,0.163575042158516,-1.391919167304402,True,False,False,False,False,False,False,True
2870,207,1131.0,0.1830238726790451,-1.3027448742603565,True,False,False,False,False,False,False,True
2871,75,525.0,0.14285714285714285,-1.525437903554842,True,False,False,False,False,False,False,True
1867,226,1558.0,0.14505776636713735,0.18115103189700166,False,False,False,False,True,False,True,False
1868,62,562.0,0.1103202846975089,0.8429911534161189,False,False,False,False,True,False,False,False
1869,190,1591.0,0.11942174732872407,0.3998602375972354,False,False,False,False,True,False,True,False
1870,203,1536.0,0.13216145833333334,0.05480297570632969,False,False,False,False,True,False,True,False
1871,234,1638.0,0.14285714285714285,0.024538942339556506,False,False,False,False,True,False,True,False
1872,112,1251.0,0.08952837729816147,0.8319101096175096,False,False,False,False,True,False,False,False
2872,186,1149.0,0.1618798955613577,-1.3255436627100188,True,False,False,False,False,False,False,True
1873,179,1145.0,0.15633187772925763,0.09405041225307141,False,False,False,False,True,False,True,False
1874,39,571.0,0.06830122591943957,1.0452324287139159,False,False,False,False,True,False,False,False
1875,213,1552.0,0.13724226804123713,1.2267106562091314,False,False,False,False,True,False,False,False
1876,209,1587.0,0.13169502205419029,0.5072922669239118,False,False,False,False,True,False,False,False
1877,184,1552.0,0.11855670103092783,0.7053936846737081,False,False,False,False,True,False,False,False
2873,59,545.0,0.10825688073394496,-1.3358198973995201,True,False,False,False,False,False,False,True
2874,57,513.0,0.1111111111111111,-1.3340846817101204,True,False,False,False,False,False,False,True
2875,64,513.0,0.12475633528265107,-1.3435388498617329,True,False,False,False,False,False,False,True
2876,56,524.0,0.10687022900763359,-1.3050157245421483,True,False,False,False,False,False,False,True
2877,66,488.0,0.13524590163934427,-1.3061810414421147,True,False,False,False,False,False,False,True
2878,48,452.0,0.10619469026548672,-1.3021407498802129,True,False,False,False,False,False,False,True
1878,62,552.0,0.11231884057971014,1.0544239503479427,False,False,False,False,True,False,False,False
1879,74,583.0,0.1269296740994854,0.8132696614100952,False,False,False,False,True,False,False,False
1880,242,1665.0,0.14534534534534535,-0.16613069734567684,False,False,False,False,True,False,True,False
1881,245,1557.0,0.1573538856775851,1.3114043443250363,False,False,False,False,True,False,False,False
1882,216,1592.0,0.135678391959799,0.23679685113632737,False,False,False,False,True,False,True,False
1883,209,1593.0,0.13119899560577528,-0.004260971580996733,False,False,False,False,True,False,True,False
1884,203,1139.0,0.17822651448639157,2.0330108374533706,False,False,False,False,True,False,False,False
1885,235,1562.0,0.15044814340588988,0.25267907651911203,False,False,False,False,True,False,True,False
2879,65,482.0,0.13485477178423236,-1.6885386818269459,True,False,False,False,False,False,False,True
2880,50,511.0,0.09784735812133072,-1.3589726464492309,True,False,False,False,False,False,False,True
1886,71,491.0,0.1446028513238289,0.3719174055094298,False,False,False,False,True,False,False,False
1887,62,502.0,0.12350597609561753,0.4457235159054583,False,False,False,False,True,False,False,False
1888,185,1083.0,0.17082179132040629,1.6525301261017453,False,False,False,False,True,False,False,False
1889,53,560.0,0.09464285714285714,-0.24163215036703245,False,False,False,False,True,False,True,False
1890,49,603.0,0.0812603648424544,0.4459303129431635,False,False,False,False,True,False,False,False
1891,235,1536.0,0.15299479166666666,0.31130503415718025,False,False,False,False,True,False,True,False
2881,82,517.0,0.15860735009671179,-1.393918789993585,True,False,False,False,False,False,False,True
2882,53,515.0,0.1029126213592233,-1.3842204733658738,True,False,False,False,False,False,False,True
2883,61,476.0,0.12815126050420167,-1.3821984083690613,True,False,False,False,False,False,False,True
2884,69,514.0,0.13424124513618677,-1.2161899934165443,True,False,False,False,False,False,False,True
1892,210,1586.0,0.13240857503152584,0.5454553646532351,False,False,False,False,True,False,False,False
1893,243,1612.0,0.15074441687344914,0.9278435673428393,False,False,False,False,True,False,False,False
1894,206,1557.0,0.13230571612074501,0.6479240795903161,False,False,False,False,True,False,False,False
1895,234,1599.0,0.14634146341463414,0.03650358141276449,False,False,False,False,True,False,True,False
1896,207,1517.0,0.13645352669742913,0.1779412362287429,False,False,False,False,True,False,True,False
1897,53,567.0,0.09347442680776014,0.49744736016343094,False,False,False,False,True,False,False,False
1898,206,1514.0,0.13606340819022458,0.07632528110404727,False,False,False,False,True,False,True,False
1899,229,1624.0,0.14100985221674878,0.5333714770350478,False,False,False,False,True,False,False,False
1900,212,1551.0,0.13668600902643455,0.8107112886918304,False,False,False,False,True,False,False,False
1901,240,1577.0,0.1521876981610653,0.448127446123135,False,False,False,False,True,False,False,False
1902,219,1577.0,0.1388712745719721,0.9227292654523007,False,False,False,False,True,False,False,False
1903,49,531.0,0.09227871939736347,-0.21454296838759981,False,False,False,False,True,False,True,False
3098,84,962.0,0.08731808731808732,-1.3891064767619765,True,False,False,False,False,False,False,True
1904,222,1524.0,0.14566929133858267,0.6149540241495599,False,False,False,False,True,False,True,False
1905,212,1546.0,0.1371280724450194,0.6177763384295315,False,False,False,False,True,False,False,False
1906,143,1291.0,0.11076684740511232,0.0227372458009352,False,False,False,False,True,False,True,False
1907,216,1123.0,0.1923419412288513,1.405145014385885,False,False,False,False,True,False,False,False
2027,59,522.0,0.11302681992337164,0.13676079373153763,False,False,False,False,False,True,False,False
1908,54,540.0,0.1,0.23076798969807796,False,False,False,False,True,False,False,False
1909,116,1314.0,0.0882800608828006,0.760179344988475,False,False,False,False,True,False,False,False
1910,70,479.0,0.14613778705636743,0.4165778418111923,False,False,False,False,True,False,True,False
1911,238,1642.0,0.14494518879415347,-0.2539609199551385,False,False,False,False,True,False,True,False
1912,208,1570.0,0.13248407643312102,0.1903276556034439,False,False,False,False,True,False,True,False
2028,45,517.0,0.08704061895551257,1.5951411044240995,False,False,False,False,False,True,False,False
2885,57,557.0,0.10233393177737882,-1.4657948303585502,True,False,False,False,False,False,False,True
2886,207,1157.0,0.17891097666378566,-1.2823992462294498,True,False,False,False,False,False,False,True
2887,67,550.0,0.12181818181818181,-1.4894539678279985,True,False,False,False,False,False,False,True
2888,206,1136.0,0.1813380281690141,-1.2580412480514738,True,False,False,False,False,False,False,True
2889,214,1527.0,0.14014407334643092,-1.507665350644355,True,False,False,False,False,False,False,True
3332,42,458.0,0.09170305676855896,-1.641916945722915,True,False,False,False,False,False,False,True
1913,60,573.0,0.10471204188481675,0.6013999388897276,False,False,False,False,True,False,False,False
1914,193,1136.0,0.1698943661971831,0.6582779560526795,False,False,False,False,True,False,False,False
1915,217,1638.0,0.13247863247863248,0.05555040759333256,False,False,False,False,True,False,True,False
1916,216,1565.0,0.1380191693290735,1.0399203569553577,False,False,False,False,True,False,False,False
1917,228,1611.0,0.14152700186219738,0.839608110950706,False,False,False,False,True,False,False,False
1918,0,,,0.857951801936419,False,False,False,False,False,True,False,False
1919,0,,,0.15982002729481537,False,False,False,False,False,True,True,False
1920,90,636.0,0.14150943396226415,1.041937246231579,False,False,False,False,False,True,False,False
1921,48,580.0,0.08275862068965517,0.37696404797647626,False,False,False,False,False,True,False,False
1922,45,505.0,0.0891089108910891,0.5392308990927032,False,False,False,False,False,True,False,False
2191,69,924.0,0.07467532467532467,0.2846567022039841,False,False,False,False,False,True,False,False
1923,76,920.0,0.08260869565217391,0.7224004857597481,False,False,False,False,False,True,False,False
1924,86,582.0,0.14776632302405499,0.46647786583307604,False,False,False,False,False,True,False,False
1925,48,517.0,0.09284332688588008,0.5873343638615938,False,False,False,False,False,True,False,False
1926,56,453.0,0.12362030905077263,-0.2612605324277991,False,False,False,False,False,True,False,False
1927,0,,,1.2966567104003568,False,False,False,False,False,True,False,False
1928,61,536.0,0.11380597014925373,0.942998450706836,False,False,False,False,False,True,False,False
2890,56,503.0,0.11133200795228629,-1.2473843588543299,True,False,False,False,False,False,False,True
1929,146,1349.0,0.10822831727205337,0.42330773307933445,False,False,False,False,False,True,False,False
1930,0,,,0.033201732855955575,False,False,False,False,False,True,True,False
1931,0,,,0.6595416498852846,False,False,False,False,False,True,False,False
1932,62,583.0,0.10634648370497427,0.5405694484460299,False,False,False,False,False,True,False,False
1933,56,561.0,0.09982174688057041,0.9836677435884893,False,False,False,False,False,True,False,False
2891,42,489.0,0.08588957055214724,-1.2400051883690246,True,False,False,False,False,False,False,True
3619,44,525.0,0.0838095238095238,-1.7574543733848593,True,False,False,False,False,False,False,True
1934,70,550.0,0.12727272727272726,0.9397006044631332,False,False,False,False,False,True,False,False
1935,147,1320.0,0.11136363636363636,0.42330773307933445,False,False,False,False,False,True,False,False
1936,53,550.0,0.09636363636363636,0.21401202134257738,False,False,False,False,False,True,False,False
1937,41,535.0,0.07663551401869159,1.8085390555990821,False,False,False,False,False,True,False,False
1938,0,,,0.9458048241283761,False,False,False,False,False,True,False,False
1939,169,1108.0,0.15252707581227437,2.2820544078727565,False,False,False,False,False,True,False,False
1940,61,514.0,0.11867704280155641,0.6711784430268403,False,False,False,False,False,True,False,False
2892,213,1536.0,0.138671875,-1.3248676356289653,True,False,False,False,False,False,False,True
2893,193,1170.0,0.16495726495726495,-1.6299429609870129,True,False,False,False,False,False,False,True
2894,59,483.0,0.12215320910973085,-1.3495333220037344,True,False,False,False,False,False,False,True
2895,65,517.0,0.12572533849129594,-1.3408293251075842,True,False,False,False,False,False,False,True
2896,203,1138.0,0.17838312829525482,-1.3171921818806491,True,False,False,False,False,False,False,True
1941,68,563.0,0.12078152753108348,0.8808240908666644,False,False,False,False,False,True,False,False
1942,70,573.0,0.12216404886561955,0.7061463217499678,False,False,False,False,False,True,False,False
1943,92,604.0,0.152317880794702,0.9511604179883429,False,False,False,False,False,True,False,False
1945,93,1005.0,0.09253731343283582,1.5884366404846333,False,False,False,False,False,True,False,False
1946,55,548.0,0.10036496350364964,1.1438925384063663,False,False,False,False,False,True,False,False
1947,0,,,1.2236341316610464,False,False,False,False,False,True,False,False
1948,86,985.0,0.08730964467005076,0.14011195502117982,False,False,False,False,False,True,False,False
1949,54,532.0,0.10150375939849623,1.9191870597587675,False,False,False,False,False,True,False,False
1950,46,474.0,0.0970464135021097,0.9310879036864682,False,False,False,False,False,True,False,False
1951,51,531.0,0.096045197740113,0.38973242852474543,False,False,False,False,False,True,False,False
1952,56,541.0,0.10351201478743069,0.975717748512867,False,False,False,False,False,True,False,False
1953,58,498.0,0.11646586345381527,0.5072475125169824,False,False,False,False,False,True,False,False
1954,0,,,0.9003424240684929,False,False,False,False,False,True,False,False
1955,0,,,0.21851617295186768,False,False,False,False,False,True,False,False
1956,150,1347.0,0.111358574610245,1.1995196495125602,False,False,False,False,False,True,False,False
2897,54,508.0,0.1062992125984252,-1.5221362846560507,True,False,False,False,False,False,False,True
2898,43,490.0,0.08775510204081632,-1.5832798566709674,True,False,False,False,False,False,False,True
2899,53,490.0,0.10816326530612246,-1.5064601265879625,True,False,False,False,False,False,False,True
2900,49,465.0,0.1053763440860215,-1.2092132770643371,True,False,False,False,False,False,False,True
1957,53,548.0,0.09671532846715329,0.3577056385239902,False,False,False,False,False,True,False,False
1958,97,619.0,0.1567043618739903,0.38180654058288344,False,False,False,False,False,True,False,False
1959,58,560.0,0.10357142857142858,0.7754899754083358,False,False,False,False,False,True,False,False
1960,131,1353.0,0.09682187730968218,0.03951827643633725,False,False,False,False,False,True,False,False
1961,0,,,0.8313167855985356,False,False,False,False,False,True,False,False
1962,85,610.0,0.13934426229508196,0.6910886997671247,False,False,False,False,False,True,False,False
1963,81,958.0,0.08455114822546973,0.3120339453774603,False,False,False,False,False,True,False,False
1964,51,513.0,0.09941520467836257,1.427890065386661,False,False,False,False,False,True,False,False
1965,0,,,1.7543423181493991,False,False,False,False,False,True,False,False
1966,67,554.0,0.12093862815884476,1.6916022385300744,False,False,False,False,False,True,False,False
1967,0,,,1.9973204979912125,False,False,False,False,False,True,False,False
1968,49,494.0,0.09919028340080972,1.0269082941730199,False,False,False,False,False,True,False,False
1969,83,919.0,0.09031556039173014,1.5255380728084906,False,False,False,False,False,True,False,False
1970,0,,,1.0820550558464235,False,False,False,False,False,True,False,False
1971,0,,,1.2380607227023146,False,False,False,False,False,True,False,False
1972,53,545.0,0.09724770642201835,1.4860388228262966,False,False,False,False,False,True,False,False
2901,131,1358.0,0.09646539027982327,-1.4218686083460583,True,False,False,False,False,False,False,True
2904,176,939.0,0.18743343982960597,-1.3101033297333993,True,False,False,False,False,False,False,True
2905,210,1152.0,0.18229166666666666,-1.5591080358243217,True,False,False,False,False,False,False,True
1973,64,567.0,0.1128747795414462,0.7754899754083358,False,False,False,False,False,True,False,False
1974,52,536.0,0.09701492537313433,2.233729148909489,False,False,False,False,False,True,False,False
1975,71,618.0,0.11488673139158576,1.1060787197263002,False,False,False,False,False,True,False,False
1976,0,,,-0.02971675475549114,False,False,False,False,False,True,False,False
1977,59,556.0,0.10611510791366907,1.4732313756469593,False,False,False,False,False,True,False,False
1978,50,521.0,0.09596928982725528,0.4630637236538228,False,False,False,False,False,True,False,False
1979,0,,,1.2405627538482322,False,False,False,False,False,True,False,False
1980,63,555.0,0.11351351351351352,1.05508754748528,False,False,False,False,False,True,False,False
1981,0,,,0.857951801936419,False,False,False,False,False,True,False,False
2906,61,505.0,0.12079207920792079,-1.4403681493422602,True,False,False,False,False,False,False,True
2907,53,471.0,0.11252653927813164,-1.4274201922756586,True,False,False,False,False,False,False,True
2908,0,,,-1.39159990562219,True,False,False,False,False,False,False,True
2909,61,539.0,0.11317254174397032,-1.262868716443274,True,False,False,False,False,False,False,True
2910,62,444.0,0.13963963963963963,-1.470519743095001,True,False,False,False,False,False,False,True
1982,0,,,0.35774113558926673,False,False,False,False,False,True,False,False
1983,137,1281.0,0.10694769711163153,0.378356327736787,False,False,False,False,False,True,False,False
1984,43,557.0,0.07719928186714542,0.7359507711298585,False,False,False,False,False,True,False,False
1985,0,,,0.9458048241283761,False,False,False,False,False,True,False,False
1986,62,564.0,0.1099290780141844,1.0600624911541625,False,False,False,False,False,True,False,False
2029,59,496.0,0.11895161290322581,0.28079012506580764,False,False,False,False,False,True,False,False
1987,136,1355.0,0.1003690036900369,0.8002627250844216,False,False,False,False,False,True,False,False
1988,0,,,1.2477819802983587,False,False,False,False,False,True,False,False
1989,82,577.0,0.14211438474870017,1.036191133916615,False,False,False,False,False,True,False,False
1990,56,532.0,0.10526315789473684,1.3255470719068745,False,False,False,False,False,True,False,False
1991,90,639.0,0.14084507042253522,1.3087700987453823,False,False,False,False,False,True,False,False
1992,87,577.0,0.15077989601386482,0.6774966315364025,False,False,False,False,False,True,False,False
1993,62,538.0,0.11524163568773234,0.798504746808707,False,False,False,False,False,True,False,False
1994,97,590.0,0.16440677966101694,1.5580974358274124,False,False,False,False,False,True,False,False
1995,48,525.0,0.09142857142857143,2.1274333370330205,False,False,False,False,False,True,False,False
1996,64,534.0,0.1198501872659176,1.4051623754018947,False,False,False,False,False,True,False,False
1997,87,611.0,0.14238952536824878,0.6190558068072217,False,False,False,False,False,True,False,False
2080,62,558.0,0.1111111111111111,1.2800591615180494,False,False,False,False,False,True,False,False
2911,60,550.0,0.10909090909090909,-1.3176049835851362,True,False,False,False,False,False,False,True
2912,93,575.0,0.1617391304347826,-1.4502216990165178,True,False,False,False,False,False,False,True
1998,50,539.0,0.09276437847866419,0.8346130524191511,False,False,False,False,False,True,False,False
1999,60,549.0,0.1092896174863388,2.177404316471159,False,False,False,False,False,True,False,False
2000,52,539.0,0.09647495361781076,0.9496217680194696,False,False,False,False,False,True,False,False
2001,83,556.0,0.14928057553956833,0.37450733873950315,False,False,False,False,False,True,False,False
2002,0,,,1.227523531685033,False,False,False,False,False,True,False,False
2003,0,,,0.22929414123231565,False,False,False,False,False,True,False,False
2004,48,527.0,0.09108159392789374,0.16682703577295846,False,False,False,False,False,True,False,False
2107,67,551.0,0.12159709618874773,1.6108542828185917,False,False,False,False,False,True,False,False
2913,49,516.0,0.09496124031007752,-1.2795442354123638,True,False,False,False,False,False,False,True
2914,82,593.0,0.13827993254637436,-1.2745960643163774,True,False,False,False,False,False,False,True
2915,192,1166.0,0.1646655231560892,-1.586675891384754,True,False,False,False,False,False,False,True
2916,50,472.0,0.1059322033898305,-1.3652421791299578,True,False,False,False,False,False,False,True
2917,53,502.0,0.10557768924302789,-1.3666360336541057,True,False,False,False,False,False,False,True
2005,55,519.0,0.10597302504816955,0.7685150844329981,False,False,False,False,False,True,False,False
